"visit_library","visit_cinema","visit_concert","visit_museum","visit_historical_site","artistic_activity_sung","artistic_activity_played_music","subjective_urbanization","life_satisfaction","gender","difficulty_bills","megye","marital_status","marital_status_str","occupation","occupation_paid","age_exact","age_education_raw","age_education","big_five_risk_taking","big_five_creative","big_five_organized","big_five_talkative","big_five_compassionate","big_five_calm","weight_10","proj_weight_10","weight_15","proj_weight_15","weight_1569","proj_weight_1569"
0,3,1,0,1,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","Irodai munkát végzo alkalmazott",26,999,999,"2","7","8","8","8","9",0.719156982503816,5828.57067963529,0.721982810633346,5804.52285227694,0.6935347474914,6181.53817195221
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",NA,33,24,24,"1","7","9","7","9","8",1.41894278020409,11500.1432037599,1.42478667950956,11454.8528289449,1.22547007634626,10922.7260536265
0,6,2,2,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi","Az esetek többségében","Szolnok","házas",NA,"Szakmunkás",NA,49,17,17,"5","5","5","7","7","7",0.630794585738785,5112.41761779079,0.632535407447271,5085.39285607253,1.2213086874883,10885.6352169137
4,2,0,1,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Szolnok","elvált",NA,"Segédmunkás, házi személyzet",NA,50,16,16,"3","5","5","5","5","5",1.08808774937003,8818.65365579602,1.09157084734293,8775.89858783917,1.54271484571325,13750.3574863523
0,0,2,5,5,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Néha","Zala","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",71,18,18,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",2.42740247528456,19673.4332549467,2.43865339186758,19606.0337357071,1,1.215009473
0,5,0,0,2,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi",NA,"Pest",NA,NA,NA,NA,NA,99,99,"5","8","10 - Teljes mértékben igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","8",1.25588423205946,10178.5982616934,1,0.946964205,1,1.215009473
0,0,0,0,0,300,5,"nagyvárosban él?","Nem nagyon elégedett","no","Néha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",56,23,23,"5","8","7","8","10 - Teljes mértékben igaz rám nézve","8",1.42716204406775,11566.758089702,1.43283918722429,11519.5925490046,2.14643775553853,19131.39459497
0,3,8,2,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Budapest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Irodai munkát végzo alkalmazott",NA,24,18,18,"4","7","8","9","10 - Teljes mértékben igaz rám nézve","8",0.7395826886449,5994.1154422131,0.741881487411375,5964.5021791903,0.723923365931045,6452.39468715498
0,2,2,5,3,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",65,22,22,"6","9","9","10 - Teljes mértékben igaz rám nézve","9","10 - Teljes mértékben igaz rám nézve",1.42716204406775,11566.758089702,1.43283918722429,11519.5925490046,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Néha","Veszprém","házas",NA,"Segédmunkás, házi személyzet",NA,42,15,15,"0 - Egyáltalán nem igaz rám nézve","6","6","10 - Teljes mértékben igaz rám nézve","7","8",1.09347975932387,8862.35442195116,1.10806054205391,8908.47073272583,0.866393680700527,7722.24553789194
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","NT/NV","no",NA,"Veszprém",NA,NA,NA,NA,NA,888,888,"5","5","5","5","5","5",1.07390788187205,8703.72970740845,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Veszprém","özvegy",NA,"Szakmunkás",NA,65,18,18,"5","5","5","6","6","5",0.637592484445901,5167.51272783127,0.645719656477203,5191.39022007794,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Veszprém","házas",NA,"Segédmunkás, házi személyzet",NA,57,16,16,"3","7","8","7","7","8",1.17212810144261,9499.77772733188,1.18860075775341,9555.98964269125,1.63089237452326,14536.2918064697
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",67,18,18,"0 - Egyáltalán nem igaz rám nézve","6","8","7","7","7",0.637592484445901,5167.51272783127,0.645719656477203,5191.39022007794,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Veszprém","házas, de külön élo",NA,"Segédmunkás, házi személyzet",NA,47,15,15,"7","5","6","7","8","6",1.09981376996675,8913.68984608771,1.11432299957938,8958.81899210625,1.51750756163723,13525.6826747573
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Veszprém","hajadon\notlen, jelenleg partnerével él",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,41,18,18,"4","7","8","7","5","7",0.594810819381032,4820.77903172654,0.601965351194426,4839.61887433553,0.638205621427194,5688.38464788759
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",67,18,18,"0 - Egyáltalán nem igaz rám nézve","7","8","9","9","5",1.21279536066338,9829.3747422841,1.21852988728262,9796.61076793473,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","elvált",NA,"Irodai munkát végzo alkalmazott",NA,58,19,19,"3","5","8","5","7","6",0.810201162643317,6566.45886235861,0.82341157575463,6619.97936502723,1.23127940238692,10974.5051040685
0,15,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,22,21,21,"6","9","7","8","7","5",0.805702201473689,6529.99601238277,0.818476720952697,6580.30462894125,0.731092318073454,6516.29220848537
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Pest","elvált",NA,"Szakmunkás",NA,60,17,17,"8","3","6","9","6","6",0.718693060122756,5824.81071560287,0.730324697896772,5871.58909615218,1,1.215009473
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Pest","elvált",NA,"Szakmunkás",NA,39,18,18,"3","6","9","6","4","4",0.805535079232475,6528.64153231965,0.818784030580487,6582.77530515537,0.702976855188658,6265.69653512781
10,6,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi",NA,"Pest",NA,NA,NA,NA,NA,888,888,"7","3","3","8","7","4",1.29009953043817,10455.9038983999,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",68,17,17,"8","7","7","7","7","8",0.718693060122756,5824.81071560287,0.730324697896772,5871.58909615218,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Szakmunkás",NA,44,18,18,"7","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9","4",0.670469646998089,5433.97313959577,0.680837510280925,5473.72711497965,0.721921254365173,6434.5496849922
6,20,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","NT\NV","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",15,888,888,"9","4","4","9","3","3",1.0499478386991,8509.54010970137,1.06743522940546,8581.85553887938,0.946379846883334,8435.16949920113
0,6,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,29,18,18,"8","2","9","9","7","9",0.652087955474756,5284.99455653038,0.662327468425005,5324.91199172895,0.719277794143445,6410.98828403031
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",62,17,17,"5","8","8","8","9","7",0.718693060122756,5824.81071560287,0.730324697896772,5871.58909615218,1,1.215009473
0,2,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nagyon elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Szakmunkás",NA,40,18,18,"8","4","10 - Teljes mértékben igaz rám nézve","8","8","3",0.670469646998089,5433.97313959577,0.680837510280925,5473.72711497965,0.721921254365173,6434.5496849922
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Néha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",66,17,17,"5","7","4","7","9","10 - Teljes mértékben igaz rám nézve",0.718693060122756,5824.81071560287,0.730324697896772,5871.58909615218,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Egyáltalán nem elégedett","no","Az esetek többségében","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Segédmunkás, házi személyzet",NA,43,15,15,"2","3","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.23256834668265,9989.62938677008,1.25324352837852,10075.6979152453,0.980041528538521,8735.19912401271
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Szakmunkás",NA,60,17,17,"8","6","5","10 - Teljes mértékben igaz rám nézve","9","2",1.32122061133414,10708.1317485659,1.34433647887066,10808.0576127693,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Egyáltalán nem elégedett","no","Az esetek többségében","Fejér","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",64,14,14,"2","2","7","6","8","7",1.12977708612267,9156.53432964261,1.15681333044801,9300.4283668661,1,1.215009473
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Fejér","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,31,18,18,"2","6","8","4","7","9",0.651191006923628,5277.72503380664,0.666574342072544,5359.05556796762,0.733221823437838,6535.27268314065
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Fejér","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",82,14,14,"0 - Egyáltalán nem igaz rám nézve","8","8","7","9","7",3.49030422890976,28287.9613026944,3.57518595641179,28743.4108949592,1,1.215009473
0,2,3,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Fejér","hajadon\notlen, sosem élt partnerrel",NA,"Segédmunkás, házi személyzet",NA,38,14,14,"3","4","5","7","8","6",1.19712715761576,9702.38824127293,1.2269887715806,9864.6176324878,0.995382574283281,8871.9352575834
6,4,2,6,5,365,52,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",62,22,22,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.42716204406775,11566.758089702,1.43283918722429,11519.5925490046,1,1.215009473
0,6,0,0,5,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Irodai munkát végzo alkalmazott",NA,40,22,22,"1","3","10 - Teljes mértékben igaz rám nézve","5","9","5",1.41894278020409,11500.1432037599,1.42478667950956,11454.8528289449,1.22547007634626,10922.7260536265
0,5,0,2,3,99999,5,"nagyvárosban él?","Nagyon elégedett","no",NA,"Budapest",NA,NA,NA,NA,NA,99,99,"0 - Egyáltalán nem igaz rám nézve","8","5","8","8","10 - Teljes mértékben igaz rám nézve",1.11116736755247,9005.70764971956,1,0.946964205,1,1.215009473
10,1,0,1,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Fejér","hajadon\notlen, jelenleg partnerével él",NA,"Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",NA,33,20,20,"4","7","7","5","8","9",0.714634857317858,5791.92009164162,0.72393134790326,5820.18850102252,0.621458057927842,5539.11209386935
2,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Fejér","házas",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Irodai munkát végzo alkalmazott",25,18,18,"0 - Egyáltalán nem igaz rám nézve","8","9","7","8","10 - Teljes mértékben igaz rám nézve",0.714783120729449,5793.12172604786,0.723659638802006,5818.0040422457,0.646313187699417,5760.64812217587
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Fejér","hajadon\notlen, sosem élt partnerrel",NA,"Mezogazdasági gazdálkodó",NA,59,17,17,"2","6","9","4","8","9",0.637592484445901,5167.51272783127,0.645719656477203,5191.39022007794,1.20135303909639,10707.768710979
0,0,0,0,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Fejér","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,59,22,22,"2","9","10 - Teljes mértékben igaz rám nézve","8","9","7",0.71877439877112,5825.46994310467,0.728022811451988,5853.0826271957,1.08849743846627,9701.87649615186
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Fejér","házas",NA,"Segédmunkás, házi személyzet",NA,45,14,14,"6","7","8","9","5","5",1.16537762052293,9445.06692549154,1.18192086174214,9502.2853044754,0.931128702690062,8299.23466632121
4,0,5,4,4,4,0,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Fejér","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",47,18,18,"5","9","9","8","10 - Teljes mértékben igaz rám nézve","9",1.09347975932387,8862.35442195116,1.10806054205391,8908.47073272583,0.866393680700527,7722.24553789194
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Fejér","házas",NA,"Csoportvezeto, muvezeto",NA,51,18,18,"6","10 - Teljes mértékben igaz rám nézve","3","4","7","10 - Teljes mértékben igaz rám nézve",0.766034845538092,6208.5029401193,0.776550843588654,6243.23328918475,1.16982756261686,10426.7792768489
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Fejér","házas",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Segédmunkás, házi személyzet",30,16,16,"6","7","7","9","8","10 - Teljes mértékben igaz rám nézve",1.06350076219418,8619.38284839205,1.07793551706249,8666.2746673725,0.863221205562222,7693.96897894816
0,0,0,1,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no",NA,"Fejér",NA,NA,NA,NA,NA,888,888,"6","6","9","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","6",1.07390788187205,8703.72970740845,1,0.946964205,1,1.215009473
0,5,2,10,5,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Fejér","házas",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,42,21,21,"7","10 - Teljes mértékben igaz rám nézve","8","9","10 - Teljes mértékben igaz rám nézve","9",0.761623123302061,6172.74713784356,0.77218665414253,6208.14652950211,0.667892031237762,5952.98231382432
0,1,2,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Néha","Budapest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Szakmunkás",NA,44,17,17,"3","1","5","4","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.655914502906712,5316.00767704335,0.658258666307584,5292.20005659126,0.768253664437167,6847.51466258638
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",67,16,16,"0 - Egyáltalán nem igaz rám nézve","6","8","8","8","8",1.13797206650683,9222.95240462394,1.14238180500604,9184.40327875121,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","NT/NV","no","Szinte soha\Soha","Budapest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Szakmunkás",NA,54,17,17,"0 - Egyáltalán nem igaz rám nézve","2","5","6","9","5",0.619012918657212,5016.93042795665,0.62061073231062,4989.52208419647,1.25206187036312,11159.7411280269
0,0,0,1,1,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",67,26,26,"1","7","7","5","7","7",1.52099999367589,12327.2890099732,1.52834837324226,12287.4574409088,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,33,18,18,"4","9","7","7","9","8",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
5,1,0,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Budapest","házas",NA,"Csoportvezeto, muvezeto",NA,38,18,18,"6","5","7","8","6","7",0.739429281199491,5992.87211681947,0.742160038184933,5966.74164293767,0.696083597924858,6204.25630728141
0,2,0,1,1,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,63,18,18,"6","4","6","5","9","4",0.659713905142379,5346.80079316363,0.661978965679384,5322.11013533951,1,1.215009473
0,0,0,2,3,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",66,18,18,"3","6","7","6","8","7",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1,1.215009473
0,0,0,1,1,99998,99998,"nagyvárosban él?","Egyáltalán nem elégedett","no","Néha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",69,17,17,"1","4","6","3","6","4",0.619012918657212,5016.93042795665,0.62061073231062,4989.52208419647,1,1.215009473
0,3,2,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,32,17,17,"5","6","6","3","6","5",0.655914502906712,5316.00767704335,0.658258666307584,5292.20005659126,0.768253664437167,6847.51466258638
0,0,0,0,0,30,50,"nagyvárosban él?","Nem nagyon elégedett","férfi","Néha","Budapest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Szakmunkás",NA,48,17,17,"3","6","3","4","6","7",0.659713905142379,5346.80079316363,0.661978965679384,5322.11013533951,1.34561316755712,11993.5723336472
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Néha","Szolnok","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",74,14,14,"4","4","5","6","6","6",3.36151026578598,27244.1214520909,3.37355099663104,27122.3269652205,1,1.215009473
2,0,0,2,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Szolnok","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,31,18,18,"6","7","7","7","7","7",0.753502831781208,6106.9343956746,0.756420212709809,6081.38912164216,0.678986370791074,6051.86716954274
0,0,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Szolnok","házas",NA,"Szakmunkás",NA,38,17,17,"6","6","5","6","6","7",0.588469051247484,4769.38073524953,0.589674473848619,4740.80394775067,0.648806840692864,5782.87427771077
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no",NA,"Szolnok",NA,NA,NA,NA,NA,99,99,"6","6","5","6","6","5",1.06245806528884,8610.93207511437,1,0.946964205,1,1.215009473
0,6,1,2,4,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,32,20,20,"3","7","6","6","8","9",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
0,0,0,0,0,99998,99998,"nagyvárosban él?","Egyáltalán nem elégedett","no","Néha","Budapest","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",44,18,18,"0 - Egyáltalán nem igaz rám nézve","4","5","1","5","1",0.739429281199491,5992.87211681947,0.742160038184933,5966.74164293767,0.696083597924858,6204.25630728141
0,3,0,1,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",66,14,14,"4","8","9","6","8","6",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1,1.215009473
0,20,4,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,22,17,17,"5","5","2","7","6","10 - Teljes mértékben igaz rám nézve",0.695747300732982,5638.84161058831,0.699283307272519,5622.02572900377,0.754805648341784,6727.65127415296
0,5,6,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",19,999,999,"0 - Egyáltalán nem igaz rám nézve","5","8","7","9","9",1.27903791620236,10366.2525399721,1.28719740923324,10348.6768206181,1.02468361594491,9133.09810222021
0,5,0,1,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","NT\NV","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",17,999,999,"3","4","2","7","5","5",0.963784440531087,7811.20933013869,0.967541794939327,7778.7426189991,0.937099826203149,8352.45583232493
0,2,150,1,0,6,6,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Bolttulajdonos, kisiparos, egyéb önálló",NA,31,19,19,"5","5","6","6","4","5",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
5,0,0,2,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,57,18,18,"2","7","7","9","7","7",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1.21920571088253,10866.8911954926
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","elvált",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,48,18,18,"5","5","7","8","5","6",0.792612604058937,6423.90840487011,0.796104499963321,6400.43875668439,1.31030206841821,11678.8413010489
0,10,0,2,1,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,26,22,22,"4","6","2","7","4","7",0.766442584699478,6211.80755452035,0.770108232646783,6191.43665096892,0.745354131830701,6643.40904936548
0,12,0,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,34,24,24,"4","7","6","7","6","7",1.41894278020409,11500.1432037599,1.42478667950956,11454.8528289449,1.22547007634626,10922.7260536265
0,0,1,1,2,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Bolttulajdonos, kisiparos, egyéb önálló",61,18,18,"3","7","7","8","8","7",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1,1.215009473
0,2,0,2,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Szakmunkás",NA,45,18,18,"7","8","7","8","10 - Teljes mértékben igaz rám nézve","8",0.670469646998089,5433.97313959577,0.680837510280925,5473.72711497965,0.721921254365173,6434.5496849922
0,2,0,2,0,99998,99998,"nagyvárosban él?","NT/NV","no",NA,"Pest",NA,NA,NA,NA,NA,99,99,"0 - Egyáltalán nem igaz rám nézve","7","9","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.21050696289702,9810.82790418221,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Irodai munkát végzo alkalmazott",NA,41,18,18,"7","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.805535079232475,6528.64153231965,0.818784030580487,6582.77530515537,0.702976855188658,6265.69653512781
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",61,18,18,"5","8","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.674353360293743,5465.4495738012,0.68468541915238,5504.66313540684,1,1.215009473
